CONTAINER_ID,CONTENT_ID,QNO,ORGANISATION_NAME,ORGANISATION_CITY,SCHOOL_ID,CLASS,SUBJECT_ID,CORRECT_ANSWER,SKILL_ID,SKILL_NAME,TOTAL_STUDENTS,PERCENTAGE_SELECTING_1,PERCENTAGE_SELECTING_2,PERCENTAGE_SELECTING_3,PERCENTAGE_SELECTING_4,PERCENTAGE_SKIPPED,PERCENTAGE_INVALID,NATIONAL_AVG_PERFORMANCE,NATIONAL_OPTION_STATS,NATIONAL_TOTAL_STUDENTS
A00084C,Q100564,1,"Delhi Public School, Sector-30, Noida","Sector 30NoidaSector 30,Noida,Uttar Pradesh",5018233,7,3,2,S00093,"Definition or description of scientific terms, organisms or materials",390,4.359,85.8974,6.6667,3.0769,0.0,0.0,0.6831692623081179,"{
  ""1"": 2819,
  ""2"": 19760,
  ""3"": 4034,
  ""4"": 2052,
  ""invalid selection"": 96,
  ""skip"": 163
}",28884
A00084C,Q100564,1,"Delhi Public School, Sector-30, Noida","Sector 30NoidaSector 30,Noida,Uttar Pradesh",5018233,7,3,2,S00093,"Definition or description of scientific terms, organisms or materials",390,4.359,85.8974,6.6667,3.0769,0.0,0.0,0.6831692623081179,"{
  ""1"": 2819,
  ""2"": 19760,
  ""3"": 4034,
  ""4"": 2052,
  ""invalid selection"": 96,
  ""skip"": 163
}",28884
A00084C,Q100564,1,"Delhi Public School, Vasant Kunj","Sector - C, Pocket -5Vasant KunjSector - C, Pocket -5, Vasant Kunj,,Delhi,Delhi",353776,7,3,2,S00093,"Definition or description of scientific terms, organisms or materials",313,7.6677,88.4984,1.9169,1.9169,0.0,0.0,0.6831692623081179,"{
  ""1"": 2819,
  ""2"": 19760,
  ""3"": 4034,
  ""4"": 2052,
  ""invalid selection"": 96,
  ""skip"": 163
}",28884
A00084C,Q100564,1,"Delhi Public School, Vasant Kunj","Sector - C, Pocket -5Vasant KunjSector - C, Pocket -5, Vasant Kunj,,Delhi,Delhi",353776,7,3,2,S00093,"Definition or description of scientific terms, organisms or materials",313,7.6677,88.4984,1.9169,1.9169,0.0,0.0,0.6831692623081179,"{
  ""1"": 2819,
  ""2"": 19760,
  ""3"": 4034,
  ""4"": 2052,
  ""invalid selection"": 96,
  ""skip"": 163
}",28884
A00084C,Q100523,2,"Delhi Public School, Bulandshahr","NH 91, Phase 2, YamunapuramBulandshahrYamunapuram,,Bulandshahr,Uttar Pradesh",3254316,7,3,3,S00094,"Extraction, translation and application of knowledge or information",311,53.3762,3.8585,37.6206,4.5016,0.3215,0.3215,0.344275,"{
  ""1"": 9592,
  ""2"": 851,
  ""3"": 5989,
  ""4"": 891,
  ""invalid selection"": 41,
  ""skip"": 32
}",17396
A00084C,Q100523,2,"Delhi Public School, Faridabad","Sector 19, Mathura Road,FaridabadSector 19, Mathura Road,,Faridabad,Haryana",234775,7,3,3,S00094,"Extraction, translation and application of knowledge or information",347,55.9078,7.2046,33.4294,3.17,0.0,0.2882,0.344275,"{
  ""1"": 9592,
  ""2"": 851,
  ""3"": 5989,
  ""4"": 891,
  ""invalid selection"": 41,
  ""skip"": 32
}",17396
A00084C,Q100523,2,"Delhi Public School, Greater Noida","Sector Gamma-II, Dist. Gautam Budh Nagar.Gautam Budh NagarSector Gamma-II, Dist. Gautam Budh Nagar.,Greater Noida,Uttar Pradesh",265162,7,3,3,S00094,"Extraction, translation and application of knowledge or information",418,61.4833,2.3923,29.9043,6.2201,0.0,0.0,0.344275,"{
  ""1"": 9592,
  ""2"": 851,
  ""3"": 5989,
  ""4"": 891,
  ""invalid selection"": 41,
  ""skip"": 32
}",17396
A00084C,Q100523,2,"Delhi Public School, Knowledge Park -V","DPS, Knowledge Park -V Plot No 224 & 228 Knowledge Park-V, DPSS HRDC, (Opp. Major Rohit Chowk), Greater Noida (west) U.P. Pin: 201306",5016187,7,3,3,S00094,"Extraction, translation and application of knowledge or information",275,56.0,1.4545,39.6364,2.9091,0.0,0.0,0.344275,"{
  ""1"": 9592,
  ""2"": 851,
  ""3"": 5989,
  ""4"": 891,
  ""invalid selection"": 41,
  ""skip"": 32
}",17396
A00084C,Q100523,2,"Delhi Public School, Mathura Road","Mathura Road,Sunder Nagar, ,New DelhiMathura Road, Sunder Nagar, ,New Delhi,Delhi - 110003,New Delhi,Delhi",2449,7,3,3,S00094,"Extraction, translation and application of knowledge or information",319,58.3072,3.4483,31.0345,7.21,0.0,0.0,0.344275,"{
  ""1"": 9592,
  ""2"": 851,
  ""3"": 5989,
  ""4"": 891,
  ""invalid selection"": 41,
  ""skip"": 32
}",17396
A00084C,Q100523,2,"Delhi Public School, Navi Mumbai","Palm Beach RoadSector - 52 NerulPalm Beach Road Sector - 52 Nerul,Navi Mumbai,Maharashtra",5018234,7,3,3,S00094,"Extraction, translation and application of knowledge or information",323,53.87,6.5015,35.2941,4.0248,0.3096,0.0,0.344275,"{
  ""1"": 9592,
  ""2"": 851,
  ""3"": 5989,
  ""4"": 891,
  ""invalid selection"": 41,
  ""skip"": 32
}",17396
A00084C,Q100523,2,"Delhi Public School, R.K. Puram","Sector-XII, R.K. Puram, ,New Delhi,Delhi - 110022New Delhi,Delhi - 110022Sector-XII, R.K. Puram, ,New Delhi,Delhi - 110022,New Delhi,DELHI",19028,7,3,3,S00094,"Extraction, translation and application of knowledge or information",440,45.9091,6.8182,35.0,10.6818,0.9091,0.6818,0.344275,"{
  ""1"": 9592,
  ""2"": 851,
  ""3"": 5989,
  ""4"": 891,
  ""invalid selection"": 41,
  ""skip"": 32
}",17396
A00084C,Q100523,2,"Delhi Public School, Rohini","Sector-24, Phase III, Rohini,Rohini, Sector-24, Phase III, Rohini, New Delhi-110085,Delhi,Delhi",5014895,7,3,3,S00094,"Extraction, translation and application of knowledge or information",197,58.8832,3.0457,31.9797,6.0914,0.0,0.0,0.344275,"{
  ""1"": 9592,
  ""2"": 851,
  ""3"": 5989,
  ""4"": 891,
  ""invalid selection"": 41,
  ""skip"": 32
}",17396
A00084C,Q100523,2,"Delhi Public School, Sec 122","Sector 122, Block CNoidaSector 122, Block C,Noida,Uttar Pradesh",5017383,7,3,3,S00094,"Extraction, translation and application of knowledge or information",125,64.0,0.8,28.8,6.4,0.0,0.0,0.344275,"{
  ""1"": 9592,
  ""2"": 851,
  ""3"": 5989,
  ""4"": 891,
  ""invalid selection"": 41,
  ""skip"": 32
}",17396
A00084C,Q100523,2,"Delhi Public School, Sector-30, Noida","Sector 30NoidaSector 30,Noida,Uttar Pradesh",5018233,7,3,3,S00094,"Extraction, translation and application of knowledge or information",390,62.0513,4.359,31.5385,2.0513,0.0,0.0,0.344275,"{
  ""1"": 9592,
  ""2"": 851,
  ""3"": 5989,
  ""4"": 891,
  ""invalid selection"": 41,
  ""skip"": 32
}",17396
A00084C,Q100523,2,"Delhi Public School, Vasant Kunj","Sector - C, Pocket -5Vasant KunjSector - C, Pocket -5, Vasant Kunj,,Delhi,Delhi",353776,7,3,3,S00094,"Extraction, translation and application of knowledge or information",313,56.5495,7.3482,30.6709,5.1118,0.0,0.3195,0.344275,"{
  ""1"": 9592,
  ""2"": 851,
  ""3"": 5989,
  ""4"": 891,
  ""invalid selection"": 41,
  ""skip"": 32
}",17396
A00084C,Q79057,3,"Delhi Public School, Bulandshahr","NH 91, Phase 2, YamunapuramBulandshahrYamunapuram,,Bulandshahr,Uttar Pradesh",3254316,7,3,1,S00093,"Definition or description of scientific terms, organisms or materials",311,22.1865,8.6817,9.0032,59.164,0.9646,0.0,0.230743,"{
  ""1"": 4014,
  ""2"": 1101,
  ""3"": 2148,
  ""4"": 10007,
  ""invalid selection"": 54,
  ""skip"": 72
}",17396
A00084C,Q79057,3,"Delhi Public School, Faridabad","Sector 19, Mathura Road,FaridabadSector 19, Mathura Road,,Faridabad,Haryana",234775,7,3,1,S00093,"Definition or description of scientific terms, organisms or materials",347,22.4784,10.0865,11.2392,55.3314,0.8646,0.0,0.230743,"{
  ""1"": 4014,
  ""2"": 1101,
  ""3"": 2148,
  ""4"": 10007,
  ""invalid selection"": 54,
  ""skip"": 72
}",17396
A00084C,Q79057,3,"Delhi Public School, Greater Noida","Sector Gamma-II, Dist. Gautam Budh Nagar.Gautam Budh NagarSector Gamma-II, Dist. Gautam Budh Nagar.,Greater Noida,Uttar Pradesh",265162,7,3,1,S00093,"Definition or description of scientific terms, organisms or materials",418,17.9426,4.7847,12.201,64.5933,0.2392,0.2392,0.230743,"{
  ""1"": 4014,
  ""2"": 1101,
  ""3"": 2148,
  ""4"": 10007,
  ""invalid selection"": 54,
  ""skip"": 72
}",17396
A00084C,Q79057,3,"Delhi Public School, Knowledge Park -V","DPS, Knowledge Park -V Plot No 224 & 228 Knowledge Park-V, DPSS HRDC, (Opp. Major Rohit Chowk), Greater Noida (west) U.P. Pin: 201306",5016187,7,3,1,S00093,"Definition or description of scientific terms, organisms or materials",275,18.9091,4.3636,12.3636,64.0,0.0,0.3636,0.230743,"{
  ""1"": 4014,
  ""2"": 1101,
  ""3"": 2148,
  ""4"": 10007,
  ""invalid selection"": 54,
  ""skip"": 72
}",17396
A00084C,Q79057,3,"Delhi Public School, Mathura Road","Mathura Road,Sunder Nagar, ,New DelhiMathura Road, Sunder Nagar, ,New Delhi,Delhi - 110003,New Delhi,Delhi",2449,7,3,1,S00093,"Definition or description of scientific terms, organisms or materials",319,23.1975,6.2696,10.3448,60.1881,0.0,0.0,0.230743,"{
  ""1"": 4014,
  ""2"": 1101,
  ""3"": 2148,
  ""4"": 10007,
  ""invalid selection"": 54,
  ""skip"": 72
}",17396
A00084C,Q79057,3,"Delhi Public School, Navi Mumbai","Palm Beach RoadSector - 52 NerulPalm Beach Road Sector - 52 Nerul,Navi Mumbai,Maharashtra",5018234,7,3,1,S00093,"Definition or description of scientific terms, organisms or materials",323,28.7926,5.2632,8.3591,57.5851,0.0,0.0,0.230743,"{
  ""1"": 4014,
  ""2"": 1101,
  ""3"": 2148,
  ""4"": 10007,
  ""invalid selection"": 54,
  ""skip"": 72
}",17396
A00084C,Q79057,3,"Delhi Public School, R.K. Puram","Sector-XII, R.K. Puram, ,New Delhi,Delhi - 110022New Delhi,Delhi - 110022Sector-XII, R.K. Puram, ,New Delhi,Delhi - 110022,New Delhi,DELHI",19028,7,3,1,S00093,"Definition or description of scientific terms, organisms or materials",440,22.0455,10.4545,12.2727,54.5455,0.2273,0.4545,0.230743,"{
  ""1"": 4014,
  ""2"": 1101,
  ""3"": 2148,
  ""4"": 10007,
  ""invalid selection"": 54,
  ""skip"": 72
}",17396
A00084C,Q79057,3,"Delhi Public School, Rohini","Sector-24, Phase III, Rohini,Rohini, Sector-24, Phase III, Rohini, New Delhi-110085,Delhi,Delhi",5014895,7,3,1,S00093,"Definition or description of scientific terms, organisms or materials",197,20.8122,6.0914,13.198,59.8985,0.0,0.0,0.230743,"{
  ""1"": 4014,
  ""2"": 1101,
  ""3"": 2148,
  ""4"": 10007,
  ""invalid selection"": 54,
  ""skip"": 72
}",17396
A00084C,Q79057,3,"Delhi Public School, Sec 122","Sector 122, Block CNoidaSector 122, Block C,Noida,Uttar Pradesh",5017383,7,3,1,S00093,"Definition or description of scientific terms, organisms or materials",125,22.4,7.2,8.8,61.6,0.0,0.0,0.230743,"{
  ""1"": 4014,
  ""2"": 1101,
  ""3"": 2148,
  ""4"": 10007,
  ""invalid selection"": 54,
  ""skip"": 72
}",17396
A00084C,Q79057,3,"Delhi Public School, Sector-30, Noida","Sector 30NoidaSector 30,Noida,Uttar Pradesh",5018233,7,3,1,S00093,"Definition or description of scientific terms, organisms or materials",390,24.8718,4.6154,7.9487,61.5385,0.2564,0.7692,0.230743,"{
  ""1"": 4014,
  ""2"": 1101,
  ""3"": 2148,
  ""4"": 10007,
  ""invalid selection"": 54,
  ""skip"": 72
}",17396
A00084C,Q79057,3,"Delhi Public School, Vasant Kunj","Sector - C, Pocket -5Vasant KunjSector - C, Pocket -5, Vasant Kunj,,Delhi,Delhi",353776,7,3,1,S00093,"Definition or description of scientific terms, organisms or materials",313,22.0447,8.3067,11.8211,57.1885,0.3195,0.3195,0.230743,"{
  ""1"": 4014,
  ""2"": 1101,
  ""3"": 2148,
  ""4"": 10007,
  ""invalid selection"": 54,
  ""skip"": 72
}",17396
A00084C,Q103486,4,"Delhi Public School, Bulandshahr","NH 91, Phase 2, YamunapuramBulandshahrYamunapuram,,Bulandshahr,Uttar Pradesh",3254316,7,3,1,S00100,"Representing, relating or explaining scientific processes or observed phenomena",311,44.0514,40.1929,5.1447,10.6109,0.0,0.0,1.0,"{
  ""1"": 9250,
  ""2"": 5455,
  ""3"": 1161,
  ""4"": 1412,
  ""grace mark"": 118
}",17396
A00084C,Q103486,4,"Delhi Public School, Faridabad","Sector 19, Mathura Road,FaridabadSector 19, Mathura Road,,Faridabad,Haryana",234775,7,3,1,S00100,"Representing, relating or explaining scientific processes or observed phenomena",347,51.0086,29.1066,7.2046,12.1037,0.2882,0.2882,1.0,"{
  ""1"": 9250,
  ""2"": 5455,
  ""3"": 1161,
  ""4"": 1412,
  ""grace mark"": 118
}",17396
A00084C,Q103486,4,"Delhi Public School, Greater Noida","Sector Gamma-II, Dist. Gautam Budh Nagar.Gautam Budh NagarSector Gamma-II, Dist. Gautam Budh Nagar.,Greater Noida,Uttar Pradesh",265162,7,3,1,S00100,"Representing, relating or explaining scientific processes or observed phenomena",418,60.2871,29.9043,4.7847,4.3062,0.2392,0.4785,1.0,"{
  ""1"": 9250,
  ""2"": 5455,
  ""3"": 1161,
  ""4"": 1412,
  ""grace mark"": 118
}",17396
A00084C,Q103486,4,"Delhi Public School, Knowledge Park -V","DPS, Knowledge Park -V Plot No 224 & 228 Knowledge Park-V, DPSS HRDC, (Opp. Major Rohit Chowk), Greater Noida (west) U.P. Pin: 201306",5016187,7,3,1,S00100,"Representing, relating or explaining scientific processes or observed phenomena",275,61.8182,26.1818,6.1818,5.8182,0.0,0.0,1.0,"{
  ""1"": 9250,
  ""2"": 5455,
  ""3"": 1161,
  ""4"": 1412,
  ""grace mark"": 118
}",17396
A00084C,Q103486,4,"Delhi Public School, Mathura Road","Mathura Road,Sunder Nagar, ,New DelhiMathura Road, Sunder Nagar, ,New Delhi,Delhi - 110003,New Delhi,Delhi",2449,7,3,1,S00100,"Representing, relating or explaining scientific processes or observed phenomena",319,57.6803,26.6458,7.21,8.1505,0.0,0.3135,1.0,"{
  ""1"": 9250,
  ""2"": 5455,
  ""3"": 1161,
  ""4"": 1412,
  ""grace mark"": 118
}",17396
A00084C,Q103486,4,"Delhi Public School, Navi Mumbai","Palm Beach RoadSector - 52 NerulPalm Beach Road Sector - 52 Nerul,Navi Mumbai,Maharashtra",5018234,7,3,1,S00100,"Representing, relating or explaining scientific processes or observed phenomena",323,55.7276,32.8173,4.644,6.8111,0.0,0.0,1.0,"{
  ""1"": 9250,
  ""2"": 5455,
  ""3"": 1161,
  ""4"": 1412,
  ""grace mark"": 118
}",17396
A00084C,Q103486,4,"Delhi Public School, R.K. Puram","Sector-XII, R.K. Puram, ,New Delhi,Delhi - 110022New Delhi,Delhi - 110022Sector-XII, R.K. Puram, ,New Delhi,Delhi - 110022,New Delhi,DELHI",19028,7,3,1,S00100,"Representing, relating or explaining scientific processes or observed phenomena",440,51.5909,27.5,6.8182,12.0455,1.3636,0.6818,1.0,"{
  ""1"": 9250,
  ""2"": 5455,
  ""3"": 1161,
  ""4"": 1412,
  ""grace mark"": 118
}",17396
A00084C,Q103486,4,"Delhi Public School, Rohini","Sector-24, Phase III, Rohini,Rohini, Sector-24, Phase III, Rohini, New Delhi-110085,Delhi,Delhi",5014895,7,3,1,S00100,"Representing, relating or explaining scientific processes or observed phenomena",197,55.3299,30.9645,7.1066,6.599,0.0,0.0,1.0,"{
  ""1"": 9250,
  ""2"": 5455,
  ""3"": 1161,
  ""4"": 1412,
  ""grace mark"": 118
}",17396
A00084C,Q103486,4,"Delhi Public School, Sec 122","Sector 122, Block CNoidaSector 122, Block C,Noida,Uttar Pradesh",5017383,7,3,1,S00100,"Representing, relating or explaining scientific processes or observed phenomena",125,46.4,36.8,7.2,8.8,0.8,0.0,1.0,"{
  ""1"": 9250,
  ""2"": 5455,
  ""3"": 1161,
  ""4"": 1412,
  ""grace mark"": 118
}",17396
A00084C,Q103486,4,"Delhi Public School, Sector-30, Noida","Sector 30NoidaSector 30,Noida,Uttar Pradesh",5018233,7,3,1,S00100,"Representing, relating or explaining scientific processes or observed phenomena",390,53.5897,31.2821,8.9744,5.3846,0.7692,0.0,1.0,"{
  ""1"": 9250,
  ""2"": 5455,
  ""3"": 1161,
  ""4"": 1412,
  ""grace mark"": 118
}",17396
A00084C,Q103486,4,"Delhi Public School, Vasant Kunj","Sector - C, Pocket -5Vasant KunjSector - C, Pocket -5, Vasant Kunj,,Delhi,Delhi",353776,7,3,1,S00100,"Representing, relating or explaining scientific processes or observed phenomena",313,51.7572,29.0735,8.6262,10.2236,0.3195,0.0,1.0,"{
  ""1"": 9250,
  ""2"": 5455,
  ""3"": 1161,
  ""4"": 1412,
  ""grace mark"": 118
}",17396
A00084C,Q79379,5,"Delhi Public School, Bulandshahr","NH 91, Phase 2, YamunapuramBulandshahrYamunapuram,,Bulandshahr,Uttar Pradesh",3254316,7,3,2,S00099,Recollection or recognition of science facts and concepts,311,19.6141,57.5563,12.5402,10.2894,0.0,0.0,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, Bulandshahr","NH 91, Phase 2, YamunapuramBulandshahrYamunapuram,,Bulandshahr,Uttar Pradesh",3254316,7,3,2,S00099,Recollection or recognition of science facts and concepts,311,19.6141,57.5563,12.5402,10.2894,0.0,0.0,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, Faridabad","Sector 19, Mathura Road,FaridabadSector 19, Mathura Road,,Faridabad,Haryana",234775,7,3,2,S00099,Recollection or recognition of science facts and concepts,347,17.0029,51.0086,15.8501,14.9856,0.2882,0.8646,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, Faridabad","Sector 19, Mathura Road,FaridabadSector 19, Mathura Road,,Faridabad,Haryana",234775,7,3,2,S00099,Recollection or recognition of science facts and concepts,347,17.0029,51.0086,15.8501,14.9856,0.2882,0.8646,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, Greater Noida","Sector Gamma-II, Dist. Gautam Budh Nagar.Gautam Budh NagarSector Gamma-II, Dist. Gautam Budh Nagar.,Greater Noida,Uttar Pradesh",265162,7,3,2,S00099,Recollection or recognition of science facts and concepts,418,11.7225,66.7464,11.9617,9.5694,0.0,0.0,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, Greater Noida","Sector Gamma-II, Dist. Gautam Budh Nagar.Gautam Budh NagarSector Gamma-II, Dist. Gautam Budh Nagar.,Greater Noida,Uttar Pradesh",265162,7,3,2,S00099,Recollection or recognition of science facts and concepts,418,11.7225,66.7464,11.9617,9.5694,0.0,0.0,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, Knowledge Park -V","DPS, Knowledge Park -V Plot No 224 & 228 Knowledge Park-V, DPSS HRDC, (Opp. Major Rohit Chowk), Greater Noida (west) U.P. Pin: 201306",5016187,7,3,2,S00099,Recollection or recognition of science facts and concepts,275,12.7273,65.8182,15.2727,6.1818,0.0,0.0,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, Knowledge Park -V","DPS, Knowledge Park -V Plot No 224 & 228 Knowledge Park-V, DPSS HRDC, (Opp. Major Rohit Chowk), Greater Noida (west) U.P. Pin: 201306",5016187,7,3,2,S00099,Recollection or recognition of science facts and concepts,275,12.7273,65.8182,15.2727,6.1818,0.0,0.0,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, Mathura Road","Mathura Road,Sunder Nagar, ,New DelhiMathura Road, Sunder Nagar, ,New Delhi,Delhi - 110003,New Delhi,Delhi",2449,7,3,2,S00099,Recollection or recognition of science facts and concepts,319,17.2414,54.5455,11.9122,15.674,0.3135,0.3135,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, Mathura Road","Mathura Road,Sunder Nagar, ,New DelhiMathura Road, Sunder Nagar, ,New Delhi,Delhi - 110003,New Delhi,Delhi",2449,7,3,2,S00099,Recollection or recognition of science facts and concepts,319,17.2414,54.5455,11.9122,15.674,0.3135,0.3135,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, Navi Mumbai","Palm Beach RoadSector - 52 NerulPalm Beach Road Sector - 52 Nerul,Navi Mumbai,Maharashtra",5018234,7,3,2,S00099,Recollection or recognition of science facts and concepts,323,17.0279,59.1331,12.0743,10.8359,0.6192,0.3096,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, Navi Mumbai","Palm Beach RoadSector - 52 NerulPalm Beach Road Sector - 52 Nerul,Navi Mumbai,Maharashtra",5018234,7,3,2,S00099,Recollection or recognition of science facts and concepts,323,17.0279,59.1331,12.0743,10.8359,0.6192,0.3096,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, R.K. Puram","Sector-XII, R.K. Puram, ,New Delhi,Delhi - 110022New Delhi,Delhi - 110022Sector-XII, R.K. Puram, ,New Delhi,Delhi - 110022,New Delhi,DELHI",19028,7,3,2,S00099,Recollection or recognition of science facts and concepts,440,19.3182,50.4545,20.4545,9.0909,0.2273,0.4545,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, R.K. Puram","Sector-XII, R.K. Puram, ,New Delhi,Delhi - 110022New Delhi,Delhi - 110022Sector-XII, R.K. Puram, ,New Delhi,Delhi - 110022,New Delhi,DELHI",19028,7,3,2,S00099,Recollection or recognition of science facts and concepts,440,19.3182,50.4545,20.4545,9.0909,0.2273,0.4545,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, Rohini","Sector-24, Phase III, Rohini,Rohini, Sector-24, Phase III, Rohini, New Delhi-110085,Delhi,Delhi",5014895,7,3,2,S00099,Recollection or recognition of science facts and concepts,197,19.2893,50.2538,13.7056,16.7513,0.0,0.0,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, Rohini","Sector-24, Phase III, Rohini,Rohini, Sector-24, Phase III, Rohini, New Delhi-110085,Delhi,Delhi",5014895,7,3,2,S00099,Recollection or recognition of science facts and concepts,197,19.2893,50.2538,13.7056,16.7513,0.0,0.0,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, Sec 122","Sector 122, Block CNoidaSector 122, Block C,Noida,Uttar Pradesh",5017383,7,3,2,S00099,Recollection or recognition of science facts and concepts,125,13.6,62.4,16.0,7.2,0.8,0.0,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, Sec 122","Sector 122, Block CNoidaSector 122, Block C,Noida,Uttar Pradesh",5017383,7,3,2,S00099,Recollection or recognition of science facts and concepts,125,13.6,62.4,16.0,7.2,0.8,0.0,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, Sector-30, Noida","Sector 30NoidaSector 30,Noida,Uttar Pradesh",5018233,7,3,2,S00099,Recollection or recognition of science facts and concepts,390,15.1282,60.7692,14.6154,8.7179,0.5128,0.2564,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, Sector-30, Noida","Sector 30NoidaSector 30,Noida,Uttar Pradesh",5018233,7,3,2,S00099,Recollection or recognition of science facts and concepts,390,15.1282,60.7692,14.6154,8.7179,0.5128,0.2564,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, Vasant Kunj","Sector - C, Pocket -5Vasant KunjSector - C, Pocket -5, Vasant Kunj,,Delhi,Delhi",353776,7,3,2,S00099,Recollection or recognition of science facts and concepts,313,11.8211,58.147,16.9329,13.099,0.0,0.0,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q79379,5,"Delhi Public School, Vasant Kunj","Sector - C, Pocket -5Vasant KunjSector - C, Pocket -5, Vasant Kunj,,Delhi,Delhi",353776,7,3,2,S00099,Recollection or recognition of science facts and concepts,313,11.8211,58.147,16.9329,13.099,0.0,0.0,0.5687661167196792,"{
  ""1"": 4632,
  ""2"": 16451,
  ""3"": 3838,
  ""4"": 3796,
  ""invalid selection"": 93,
  ""skip"": 114
}",28884
A00084C,Q78979,6,"Delhi Public School, Bulandshahr","NH 91, Phase 2, YamunapuramBulandshahrYamunapuram,,Bulandshahr,Uttar Pradesh",3254316,7,3,2,S00096,Hypothesis formulation; design of apparatus or experiment,311,14.4695,15.4341,34.4051,35.3698,0.0,0.3215,0.276385,"{
  ""1"": 3217,
  ""2"": 4808,
  ""3"": 3539,
  ""4"": 5641,
  ""invalid selection"": 48,
  ""skip"": 143
}",17396
